last_name,first_name,middle_name,suffix,nickname,full_name,name_comma,party,birthday,gender,type,state,district,senate_class,url,address,phone,contact_form,rss_url,twitter,twitter_id,facebook,youtube,youtube_id,mastodon,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Moolenaar,John,R.,,,John R. Moolenaar,"Moolenaar, John R.",Republican,1961-05-08,M,rep,MI,2,,https://moolenaar.house.gov,246 Cannon House Office Building Washington DC 20515-2202,202-225-3561,,,RepMoolenaar,2696643955,RepMoolenaar,,UCnMvVN4a8roZu4crE0UW2DA,,M001194,2248,N00036275,,H4MI04126,76660,412634,37676,John Moolenaar,,21526,John Moolenaar
Moore,Gwen,,,,Gwen Moore,"Moore, Gwen",Democrat,1951-04-18,F,rep,WI,4,,https://gwenmoore.house.gov,2252 Rayburn House Office Building Washington DC 20515-4904,202-225-4572,,http://gwenmoore.house.gov/common/rss/index.cfm?rss=49,RepGwenMoore,22669526,GwenSMoore,RepGwenMoore,UCCs9o1XaSsCsqNpO0iO0_Ew,,M001160,1811,N00026914,,H4WI04183,42548,400661,3457,Gwen Moore,,20537,Gwen Moore
Moore,Barry,,,,Barry Moore,"Moore, Barry",Republican,1966-09-26,M,rep,AL,1,,https://barrymoore.house.gov,1511 Longworth House Office Building Washington DC 20515-0101,202-225-2901,,,RepBarryMoore,1339006078688825344,RepBarryMoore,,,,M001212,,N00041295,,H8AL02171,,456800,121792,Barry Moore (Alabama),,,Barry Moore (American politician)
Moore,Blake,David,,,Blake D. Moore,"Moore, Blake David",Republican,1980-06-22,M,rep,UT,1,,https://blakemoore.house.gov,1131 Longworth House Office Building Washington DC 20515-4401,202-225-0453,,,RepBlakeMoore,1337452596093587462,RepBlakeMoore,@RepBlakeMoore,,,M001213,,N00046598,,H0UT01205,,456851,,,,,Blake Moore
Moore,Tim,Keith,,,Tim Moore,"Moore, Tim Keith",Republican,1970-10-02,M,rep,NC,14,,https://timmoore.house.gov,1424 Longworth House Office Building Washington DC 20515-0001,202-225-5634,,,RepTimMooreNC,,CongressmanTimMoore,,,,M001236,,N00053948,,H4NC14015,,457005,41316,Timothy K. Moore,,,Tim Moore (North Carolina politician)
Moore,Riley,M.,,,Riley M. Moore,"Moore, Riley M.",Republican,1980-07-01,M,rep,WV,2,,https://rileymoore.house.gov,1337 Longworth House Office Building Washington DC 20515-4802,202-225-2711,,,RepRileyMoore,,,,,,M001235,,N00051965,,H4WV02205,,457031,,,,,Riley Moore
Moran,Jerry,,,,Jerry Moran,"Moran, Jerry",Republican,1954-05-29,M,sen,KS,,3,https://www.moran.senate.gov,521 Dirksen Senate Office Building Washington DC 20510,202-224-6521,https://www.moran.senate.gov/public/index.cfm/e-mail-jerry,http://www.moran.senate.gov/public/index.cfm/rss/feed/,JerryMoran,18632666,jerrymoran,senatorjerrymoran,UC1oRxeUPam6-53wPBZ3N02A,,M000934,1507,N00005282,S347,"H6KS01096,S0KS00091",45469,400284,542,Jerry Moran,,29722,Jerry Moran
Moran,Nathaniel,Quentin,,,Nathaniel Moran,"Moran, Nathaniel Quentin",Republican,1974-07-22,M,rep,TX,1,,https://moran.house.gov,1605 Longworth House Office Building Washington DC 20515-4301,202-225-3035,,,RepNateMoran,,RepNateMoran,@RepNateMoran,,,M001224,,N00049775,,H2TX01112,,456940,79156,Nathaniel Moran,,,Nathaniel Moran
Morelle,Joseph,D.,,,Joseph D. Morelle,"Morelle, Joseph D.",Democrat,1957-04-29,M,rep,NY,25,,https://morelle.house.gov,570 Cannon House Office Building Washington DC 20515-3225,202-225-3615,,,RepJoeMorelle,1064595993222615040,RepJoeMorelle,,,,M001206,,N00043207,,H8NY25105,,412749,4362,Joseph Morelle,,21761,Joseph Morelle
Moreno,Bernie,,,,Bernie Moreno,"Moreno, Bernie",Republican,1967-02-14,M,sen,OH,,1,https://www.moreno.senate.gov,284 Russell Senate Office Building Washington DC 20510,202-224-2315,,,berniemoreno,,,,,,M001242,,N00048437,S434,S4OH00192,,456967,201791,Bernie Moreno,,,Bernie Moreno
Morrison,Kelly,Louise,,,Kelly Morrison,"Morrison, Kelly Louise",Democrat,1969-02-02,F,rep,MN,3,,https://morrison.house.gov,1205 Longworth House Office Building Washington DC 20515-2303,202-225-2871,,,kellymorrisonmn,,repkellymorrison,,,,M001234,,N00053930,,H4MN03118,,456996,183781,Kelly Morrison,,,Kelly Morrison
Moskowitz,Jared,Evan,,,Jared Moskowitz,"Moskowitz, Jared Evan",Democrat,1980-12-18,M,rep,FL,23,,https://moskowitz.house.gov,242 Cannon House Office Building Washington DC 20515-0923,202-225-3001,,,RepMoskowitz,1610009027743830018,RepMoskowitz,@RepMoskowitz,,,M001217,,N00050596,,H2FL22171,,456893,138155,Jared Moskowitz,,,Jared Moskowitz
Moulton,Seth,,,,Seth Moulton,"Moulton, Seth",Democrat,1978-10-24,M,rep,MA,6,,https://moulton.house.gov,1126 Longworth House Office Building Washington DC 20515-2106,202-225-8020,,,RepMoulton,3091316093,CongressmanSethMoulton,,UC5w5qn7nj5Ljy69LTV7a_fQ,,M001196,2246,N00035431,,H4MA06090,78453,412632,146299,Seth Moulton,,21525,Seth Moulton
Moylan,James (Jim),Camacho,,,James C. Moylan,"Moylan, James (Jim) Camacho",Republican,1962-07-18,M,rep,GU,0,,https://moylan.house.gov,228 Cannon House Office Building Washington DC 20515-5301,202-225-1188,,,JMoylanforGuam,,100089324793869,,,,M001219,,N00050604,,H2GU01031,,456896,,James Moylan,,,James Moylan
Mrvan,Frank,John,,,Frank J. Mrvan,"Mrvan, Frank John",Democrat,1969-04-16,M,rep,IN,1,,https://mrvan.house.gov,2441 Rayburn House Office Building Washington DC 20515-1401,202-225-2461,,,RepMrvan,1346205046036377601,RepMrvan,,,,M001214,,N00045905,,H0IN01150,,456821,113775,Frank Mrvan (Indiana congressional member),,,Frank J. Mrvan
Mullin,Kevin,,,,Kevin Mullin,"Mullin, Kevin",Democrat,1970-06-15,M,rep,CA,15,,https://kevinmullin.house.gov,1404 Longworth House Office Building Washington DC 20515-0515,202-225-3531,,,RepKevinMullin,1610411994888409088,CongressmanKevinMullin,UCAenuXjUZagZyD4HQL7_2ZA,,,M001225,,N00049438,,H2CA14162,,456883,105586,Kevin Mullin (California),,,Kevin Mullin
Murkowski,Lisa,A.,,,Lisa Murkowski,"Murkowski, Lisa A.",Republican,1957-05-22,F,sen,AK,,3,https://www.murkowski.senate.gov,522 Hart Senate Office Building Washington DC 20510,202-224-6665,https://www.murkowski.senate.gov/public/index.cfm/contact,http://www.murkowski.senate.gov/public/?a=rss.feed,LisaMurkowski,18061669,SenLisaMurkowski,senatormurkowski,UCaigku16AErqvD0wRuwGb9A,,M001153,1694,N00026050,S288,S4AK00099,1004138,300075,15841,Lisa Murkowski,,40300,Lisa Murkowski
Murphy,Christopher,S.,,,Christopher Murphy,"Murphy, Christopher S.",Democrat,1973-08-03,M,sen,CT,,1,https://www.murphy.senate.gov,136 Hart Senate Office Building Washington DC 20510,202-224-4041,https://www.murphy.senate.gov/contact,http://www.theday.com/article/20121216/nws12/312169935/1069/rss,SenMurphyOffice,2853793517,chrismurphyct,senchrismurphy,UCbcEa40PIFpLpdDe06n3F3Q,,M001169,1837,N00027566,S364,"H6CT05124,S2CT00132",1021270,412194,17189,Chris Murphy (Connecticut),,20707,Chris Murphy
Murphy,Gregory,Francis,,,Gregory F. Murphy,"Murphy, Gregory Francis",Republican,1963-03-05,M,rep,NC,3,,https://murphy.house.gov,407 Cannon House Office Building Washington DC 20515-3303,202-225-3415,,,RepGregMurphy,1173978070535024642,RepGregMurphy,,,,M001210,,N00044027,,H0NC03172,,412845,166135,Gregory Murphy,,21987,Greg Murphy (politician)
Murray,Patty,,,,Patty Murray,"Murray, Patty",Democrat,1950-10-11,F,sen,WA,,3,https://www.murray.senate.gov,154 Russell Senate Office Building Washington DC 20510,202-224-2621,https://www.murray.senate.gov/write-to-patty/,http://www.murray.senate.gov/public/?a=rss.feed,PattyMurray,293131808,,SenatorPattyMurray,UCb8jq3TvQ3AzKsexhWfFLoA,,M001111,1409,N00007876,S229,S2WA00189,25277,300076,53358,Patty Murray,,49308,Patty Murray
Nadler,Jerrold,L.,,,Jerrold Nadler,"Nadler, Jerrold L.",Democrat,1947-06-13,M,rep,NY,12,,https://nadler.house.gov,2132 Rayburn House Office Building Washington DC 20515-3212,202-225-5635,,http://nadler.house.gov/rss.xml,RepJerryNadler,40302336,CongressmanNadler,congressmannadler,UCQKj0qU1e7o2f5ftSh-c9aQ,,N000002,850,N00000939,,H2NY17071,26159,400289,26980,Jerrold Nadler,,29377,Jerry Nadler
Neal,Richard,E.,,,Richard E. Neal,"Neal, Richard E.",Democrat,1949-02-14,M,rep,MA,1,,https://neal.house.gov,372 Cannon House Office Building Washington DC 20515-2101,202-225-5601,,http://neal.house.gov/index.php?format=feed&amp;type=rss,RepRichardNeal,442824717,reprichardneal,RepRichardENeal,UCZVtTydu0-MSK6G12GaKA4g,,N000015,854,N00000153,,H8MA02041,6103,400291,26895,Richard Neal,,15616,Richard Neal
Neguse,Joe,,,,Joe Neguse,"Neguse, Joe",Democrat,1984-05-13,M,rep,CO,2,,https://neguse.house.gov,2400 Rayburn House Office Building Washington DC 20515-0602,202-225-2161,,,RepJoeNeguse,1078749802765139968,RepJoeNeguse,,,,N000191,,N00041080,,H8CO02160,,412761,151075,Joe Neguse,,21948,Joe Neguse
Nehls,Troy,E.,,,Troy E. Nehls,"Nehls, Troy E.",Republican,1968-04-07,M,rep,TX,22,,https://nehls.house.gov,1104 Longworth House Office Building Washington DC 20515-4322,202-225-5951,,,RepTroyNehls,1347318288850825217,RepTroyNehls,,,,N000026,,N00046067,,H0TX22302,,456848,188334,Troy Nehls,,,Troy Nehls
Newhouse,Dan,,,,Dan Newhouse,"Newhouse, Dan",Republican,1955-07-10,M,rep,WA,4,,https://newhouse.house.gov,460 Cannon House Office Building Washington DC 20515-4704,202-225-5816,,,RepNewhouse,2930635215,RepNewhouse,,UCllbsv_aoIaPS6W3aSonZlw,,N000189,2275,N00036403,,H4WA04104,78315,412660,51522,Dan Newhouse,,21556,Dan Newhouse
Norcross,Donald,W.,,,Donald Norcross,"Norcross, Donald W.",Democrat,1958-12-13,M,rep,NJ,1,,https://norcross.house.gov,2427 Rayburn House Office Building Washington DC 20515-3001,202-225-6501,,,DonaldNorcross,3122099613,DonaldNorcrossNJ,,UC7kXK_PyDiOT8YrdP0jYZHw,,N000188,2202,N00036154,,H4NJ01084,76311,412606,116277,Donald Norcross,,21536,Donald Norcross
Norman,Ralph,,,,Ralph Norman,"Norman, Ralph",Republican,1953-06-20,M,rep,SC,5,,https://norman.house.gov,569 Cannon House Office Building Washington DC 20515-4005,202-225-5501,,,RepRalphNorman,880480631108644864,RepRalphNorman,UCVVIZjUpGRB1pgQGDBVBU8Q,,,N000190,,N00027783,,H8SC05158,61996,412738,47930,Ralph Norman,,21753,Ralph Norman
Norton,Eleanor,Holmes,,,Eleanor Holmes Norton,"Norton, Eleanor Holmes",Democrat,1937-06-13,F,rep,DC,0,,https://norton.house.gov,2136 Rayburn House Office Building Washington DC 20515-5101,202-225-8050,,http://norton.house.gov/index.php?format=feed&amp;type=rss,EleanorNorton,23600262,CongresswomanNorton,EleanorHNorton,UChRrAXUGylfxJjbquC6aUjQ,@CongresswomanNorton@Mastodon.social,N000147,868,N00001692,,H0DC00058,882,400295,775,Eleanor Holmes Norton,,,Eleanor Holmes Norton
Nunn,Zachary (Zach),Martin,,,Zachary Nunn,"Nunn, Zachary (Zach) Martin",Republican,1979-05-04,M,rep,IA,3,,https://nunn.house.gov,1410 Longworth House Office Building Washington DC 20515-1503,202-225-5476,,,ZachNunn,1610323831809363971,RepZachNunn,UCHcM0qd2GQ2CbOHSGZ06rrA,,,N000193,,N00048870,,H2IA03119,,456898,151170,Zach Nunn,,,Zach Nunn
Obernolte,Jay,Phillip,,,Jay Obernolte,"Obernolte, Jay Phillip",Republican,1970-08-18,M,rep,CA,23,,https://obernolte.house.gov,2433 Rayburn House Office Building Washington DC 20515-0523,202-225-5861,,,JayObernolte,272482466,,,,,O000019,,N00045377,,H0CA08135,,456801,151831,Jay Obernolte,,,Jay Obernolte
Ocasio-Cortez,Alexandria,,,,Alexandria Ocasio-Cortez,"Ocasio-Cortez, Alexandria",Democrat,1989-10-13,F,rep,NY,14,,https://ocasio-cortez.house.gov,250 Cannon House Office Building Washington DC 20515-3214,202-225-3965,,,RepAOC,1079104563280527364,repaoc,,,,O000172,,N00041162,,H8NY15148,,412804,180416,Alexandria Ocasio-Cortez,,21949,Alexandria Ocasio-Cortez
Ogles,Andrew,,IV,,Andrew Ogles,"Ogles, Andrew",Republican,1971-06-18,M,rep,TN,5,,https://ogles.house.gov,151 Cannon House Office Building Washington DC 20515-4205,202-225-4311,,,repogles,,RepAndyOgles,,,,O000175,,N00050943,,H2TN05446,,456939,48673,Andy Ogles,,,Andy Ogles
Olszewski,Johnny,Anthony,Jr.,,"Johnny Olszewski, Jr.","Olszewski, Johnny Anthony",Democrat,1982-09-10,M,rep,MD,2,,https://olszewski.house.gov,1339 Longworth House Office Building Washington DC 20515-2002,202-225-3061,,,RepJohnnyO,,,,,,O000176,,N00054814,,H4MD02232,,456991,67095,John Olszewski Jr.,,,Johnny Olszewski
Omar,Ilhan,,,,Ilhan Omar,"Omar, Ilhan",Democrat,1981-10-04,F,rep,MN,5,,https://omar.house.gov,1730 Longworth House Office Building Washington DC 20515-2305,202-225-4755,,,Ilhan,1082334352711790593,,,,,O000173,,N00043581,,H8MN05239,,412791,171628,Ilhan Omar,,21950,Ilhan Omar
Onder,Robert,F.,Jr.,,"Robert F. Onder, Jr.","Onder, Robert F.",Republican,1962-01-06,M,rep,MO,3,,https://onder.house.gov,1113 Longworth House Office Building Washington DC 20515-2503,202-225-2956,,,RepBobOnder,,RepBobOnder,,,,O000177,,N00030025,,"H8MO09146,H4MO03221",,456998,66719,Bob Onder,,,Bob Onder
Ossoff,Jon,,,,Jon Ossoff,"Ossoff, Jon",Democrat,1987-02-16,M,sen,GA,,2,https://www.ossoff.senate.gov,317 Hart Senate Office Building Washington DC 20510,202-224-3521,https://www.ossoff.senate.gov/contact-us/,,SenOssoff,1356714265894408196,SenOssoff,,,,O000174,,N00040675,S414,"H8GA06195,S8GA00180",,456857,176134,Jon Ossoff,,,Jon Ossoff
Owens,Clarence,,,Burgess,Burgess Owens,"Owens, Clarence",Republican,1951-08-02,M,rep,UT,4,,https://owens.house.gov,309 Cannon House Office Building Washington DC 20515-4404,202-225-3011,,,RepBurgessOwens,1344481217685692416,CongressmanBurgessOwens,UCxeB7xjbLDJM9Yw6brXsX6Q,,,O000086,,N00045812,,H0UT04076,,456852,191166,Burgess Owens,,,Burgess Owens
Padilla,Alejandro,,,Alex,Alex Padilla,"Padilla, Alejandro",Democrat,1973-03-22,M,sen,CA,,3,https://www.padilla.senate.gov,331 Hart Senate Office Building Washington DC 20510,202-224-3553,https://www.padilla.senate.gov/contact/,,SenAlexPadilla,1351236267707654145,SenAlexPadilla,,,,P000145,,N00047888,S413,S2CA00955,,456856,59742,Alex Padilla,,,Alex Padilla
Pallone,Frank,J.,Jr.,,"Frank Pallone, Jr.","Pallone, Frank J.",Democrat,1951-10-30,M,rep,NJ,6,,https://pallone.house.gov,2107 Rayburn House Office Building Washington DC 20515-3006,202-225-4671,,http://pallone.house.gov/rss.xml,FrankPallone,31801993,repfrankpallone,repfrankpallone,UCN0_wn9hs1LI3UKkji2PP2A,,P000034,887,N00000781,,"H8NJ03073,S6NJ00263",6107,400308,26951,Frank Pallone,,15454,Frank Pallone
Palmer,Gary,J.,,,Gary J. Palmer,"Palmer, Gary J.",Republican,1954-05-14,M,rep,AL,6,,https://palmer.house.gov,170 Cannon House Office Building Washington DC 20515-0106,202-225-4921,,,USRepGaryPalmer,2861616083,CongressmanGaryPalmer,,UCYZfP-cNIvlJY3AcAc9OPpQ,,P000609,2221,N00035691,,H4AL06098,76094,412608,146274,Gary Palmer,,21500,Gary Palmer
Panetta,Jimmy,,,,Jimmy Panetta,"Panetta, Jimmy",Democrat,1969-10-01,M,rep,CA,19,,https://panetta.house.gov,200 Cannon House Office Building Washington DC 20515-0519,202-225-2861,,,RepJimmyPanetta,796736612554117120,RepJimmyPanetta,,UCmw-aERG51C96edMDPN7fXQ,,P000613,,N00038601,,H6CA20152,104727,412685,169078,Jimmy Panetta,,21740,Jimmy Panetta
Pappas,Chris,,,,Chris Pappas,"Pappas, Chris",Democrat,1980-06-04,M,rep,NH,1,,https://pappas.house.gov,452 Cannon House Office Building Washington DC 20515-2901,202-225-5456,,,RepChrisPappas,1067748650485497862,,,,,P000614,,N00042161,,H8NH01210,,412795,42635,Chris Pappas,,21951,Chris Pappas (American politician)
Patronis,Jimmy,Theo,Jr.,,Jimmy Patronis,"Patronis, Jimmy Theo",Republican,1972-04-13,M,rep,FL,1,,https://patronis.house.gov,2021 Rayburn House Office Building Washington DC 20515-0901,202-225-4136,https://patronis.house.gov/contact/email-me,,,,,,,,P000622,,,,H6FL01390,135015,457034,67909,Jimmy Patronis,,,Jimmy Patronis
Paul,Rand,,,,Rand Paul,"Paul, Rand",Republican,1963-01-07,M,sen,KY,,3,https://www.paul.senate.gov,295 Russell Senate Office Building Washington DC 20510,202-224-4343,https://www.paul.senate.gov/connect/email-rand,http://paul.senate.gov/rss/?p=news,SenRandPaul,1298624375692894210,SenatorRandPaul,SenatorRandPaul,UCeM9I-20oWUs8daIIpsNHoQ,,P000603,2082,N00030836,S348,S0KY00156,9265241,412492,117285,Rand Paul,,41104,Rand Paul
Pelosi,Nancy,,,,Nancy Pelosi,"Pelosi, Nancy",Democrat,1940-03-26,F,rep,CA,11,,https://pelosi.house.gov,1236 Longworth House Office Building Washington DC 20515-0511,202-225-4965,,http://pelosi.house.gov/atom.xml,SpeakerPelosi,15764644,NancyPelosi,nancypelosi,UCxPeEcH0xaCK9nBK98EFhDg,,P000197,905,N00007360,,H8CA05035,6153,400314,26732,Nancy Pelosi,,15448,Nancy Pelosi
Perry,Scott,,,,Scott Perry,"Perry, Scott",Republican,1962-05-27,M,rep,PA,10,,https://perry.house.gov,2160 Rayburn House Office Building Washington DC 20515-3810,202-225-5836,,http://perry.house.gov/rss.xml,RepScottPerry,18773159,repscottperry,RepScottPerry,UCzgrU5PT_HHRgf5hXPen4dQ,,P000605,2157,N00034120,,H2PA04135,79873,412569,59980,Scott Perry,,21356,Scott Perry
Peters,Gary,C.,,,Gary C. Peters,"Peters, Gary C.",Democrat,1958-12-01,M,sen,MI,,2,https://www.peters.senate.gov,724 Hart Senate Office Building Washington DC 20510,202-224-6221,https://www.peters.senate.gov/contact/email-gary,,SenGaryPeters,236511574,SenGaryPeters,RepGaryPeters,UC7LYNbnKSK2VZqQ98YROWHQ,,P000595,1929,N00029277,S380,"H8MI09068,S4MI00355",50199,412305,8749,Gary Peters,,20923,Gary Peters
Peters,Scott,H.,,,Scott H. Peters,"Peters, Scott H.",Democrat,1958-06-17,M,rep,CA,50,,https://scottpeters.house.gov,2369 Rayburn House Office Building Washington DC 20515-0550,202-225-0508,,http://scottpeters.house.gov/rss.xml,RepScottPeters,1135486501,RepScottPeters,,UCQK77QJxW7Xr-S3zqeMd-0g,,P000608,2113,N00033591,,H2CA52089,79661,412523,70351,Scott Peters,,21315,Scott Peters (politician)
Pettersen,Brittany,Louise,,,Brittany Pettersen,"Pettersen, Brittany Louise",Democrat,1981-12-06,F,rep,CO,7,,https://pettersen.house.gov,348 Cannon House Office Building Washington DC 20515-0607,202-225-2645,,,reppettersen,,repbrittanypettersen,,,,P000620,,N00040878,,H8CO07045,,456886,138744,Brittany Pettersen,,,Brittany Pettersen
Pfluger,August,Lee,II,,August Pfluger,"Pfluger, August Lee",Republican,1978-12-28,M,rep,TX,11,,https://pfluger.house.gov,2202 Rayburn House Office Building Washington DC 20515-4311,202-225-3605,,,RepPfluger,1341120751399809026,RepAugustPfluger,UC8bJT16wpa7co50ELvpMTTg,,,P000048,,N00045421,,H0TX11230,,456846,188165,August Pfluger,,,August Pfluger
Pingree,Chellie,,,,Chellie Pingree,"Pingree, Chellie",Democrat,1955-04-02,F,rep,ME,1,,https://pingree.house.gov,2354 Rayburn House Office Building Washington DC 20515-1901,202-225-6116,,http://pingree.house.gov/index.php?format=feed&amp;type=rss,ChelliePingree,14984637,ChelliePingree,congresswomanpingree,UCLKaWFM7I84WcreDRhhhkVg,@chelliepingree@mastodon.social,P000597,1927,N00013817,,"H8ME01120,S0ME00038",1002167,412307,6586,Chellie Pingree,,20920,Chellie Pingree
Plaskett,Stacey,E.,,,Stacey E. Plaskett,"Plaskett, Stacey E.",Democrat,1966-05-13,F,rep,VI,0,,https://plaskett.house.gov,2059 Rayburn House Office Building Washington DC 20515-5500,202-225-1790,,,StaceyPlaskett,2724095695,repstaceyplaskett,,UC3V7biFZHDFHDFZy6cCSZUA,,P000610,2274,N00035000,,H2VI00082,79090,412659,155929,Stacey Plaskett,,,Stacey Plaskett
Pocan,Mark,,,,Mark Pocan,"Pocan, Mark",Democrat,1964-08-14,M,rep,WI,2,,https://pocan.house.gov,1026 Longworth House Office Building Washington DC 20515-4902,202-225-2906,,http://pocan.house.gov/rss.xml,RepMarkPocan,1206227149,repmarkpocan,repmarkpocan,UCz5b47WER_u3dUGV_Zi70dQ,,P000607,2171,N00033549,,H2WI02124,79688,412585,26238,Mark Pocan,,21370,Mark Pocan
Pou,Nellie,Avila,,,Nellie Pou,"Pou, Nellie Avila",Democrat,1956-05-20,F,rep,NJ,9,,https://pou.house.gov,1007 Longworth House Office Building Washington DC 20515-3009,202-225-5751,,,caohouse,,CAOHouseofReps,,,,P000621,,N00055613,,H4NJ09194,,457009,15181,Nellie Pou,,,Nellie Pou
Pressley,Ayanna,,,,Ayanna Pressley,"Pressley, Ayanna",Democrat,1974-02-03,F,rep,MA,7,,https://pressley.house.gov,402 Cannon House Office Building Washington DC 20515-2107,202-225-5111,,,RepPressley,1080584229510172678,RepAyannaPressley,UCkhjut8oXdxN7HGg5eRT9Fw,,,P000617,,N00042581,,H8MA07032,,412782,122700,Ayanna Pressley,,21955,Ayanna Pressley
Quigley,Mike,,,,Mike Quigley,"Quigley, Mike",Democrat,1958-10-17,M,rep,IL,5,,https://quigley.house.gov,2083 Rayburn House Office Building Washington DC 20515-1305,202-225-4061,,http://quigley.house.gov/index.php?format=feed&amp;type=rss,RepMikeQuigley,56864092,repmikequigley,RepMikeQuigley,UCDP13XegdoZ4bxYHxM34yAA,,Q000023,1967,N00030581,,H0IL05096,9263344,412331,83310,Michael Quigley,,20954,Mike Quigley
Radewagen,Aumua Amata,Coleman,,,Aumua Amata Coleman Radewagen,"Radewagen, Aumua Amata Coleman",Republican,1947-12-29,F,rep,AS,0,,https://radewagen.house.gov,2001 Rayburn House Office Building Washington DC 20515-5200,202-225-8577,,,RepAmata,3026622545,aumuaamata,,UCGdrLQbt1PYDTPsampx4t1A,,R000600,2222,N00007635,,H4AS00036,5188,412664,128380,Amata Radewagen,,,Amata Coleman Radewagen
Ramirez,Delia,Catalina,,,Delia C. Ramirez,"Ramirez, Delia Catalina",Democrat,1983-06-02,F,rep,IL,3,,https://ramirez.house.gov,1523 Longworth House Office Building Washington DC 20515-1303,202-225-5701,,,repdeliaramirez,,Repdeliaramirez,,,,R000617,,N00049548,,H2IL03162,,456900,177128,Delia Ramirez,,,Delia Ramirez
